id,x,y
4202_8,685396.6564,4826378.378
4203_8,685381.5474,4826377.991
4204_8,685097.1562,4826362.964
4205_8,685297.267,4826355.378
4206_8,685313.9761,4825840.179
4207_8,685494.2383,4825833.148
4208_8,685476.1544,4825828.463
4209_8,685559.4747,4825823.876
420_4,681133.1298,4825621.247
4210_8,685313.8115,4825826.54
4211_8,685098.918,4826013.33
4212_8,685109.2507,4826108.017
4213_8,685186.6579,4825728.525
4214_8,685154.1235,4825726.306
4215_8,685063.0094,4825715.571
4216_8,685118.0838,4825717.461
4217_8,685509.3594,4825716.29
4218_8,685490.5929,4825711.791
4219_8,685432.9855,4825706.634
421_4,681037.7455,4825617.66
4220_8,685413.7953,4825706.049
4221_8,685356.2093,4825704.147
4222_8,685241.7719,4825700.809
4223_8,685036.4034,4825703.821
4224_8,685163.8649,4825677.919
4225_8,685194.5492,4825672.07
4226_8,685041.1034,4825667.988
4227_8,685025.9121,4825668.135
4228_8,685533.1339,4825659.372
4229_8,685272.9866,4825652.172
422_4,680977.3462,4825612.368
4230_8,685237.7699,4825650.56
4231_8,685024.885,4825655.33
4232_8,685090.7066,4825650.724
4233_8,685046.8215,4825635.817
4234_8,685415.8131,4825628.505
4235_8,685434.8265,4825631.348
4236_8,685491.4798,4825631.9
4237_8,685338.7991,4825628.742
4238_8,685396.5771,4825627.285
4239_8,685135.5001,4825629.035
423_4,680832.3465,4825606.498
4240_8,685116.2947,4825628.3
4241_8,685243.9482,4825620.903
4242_8,685259.2766,4825738.251
4243_8,685083.175,4825765.491
4244_8,685038.9881,4825768.207
4245_8,685024.1169,4825768.21
4246_8,685014.1163,4825767.152
4247_8,684943.7562,4825764.095
4248_8,685162.4445,4825600.63
4249_8,685143.2329,4825600.167
424_4,680036.7864,4825779.417
4250_8,685193.0892,4825594.178
4251_8,685058.4344,4825591.471
4252_8,685467.2695,4825582.022
4253_8,685018.5238,4825578.965
4254_8,685409.7933,4825578.755
4255_8,685333.0201,4825577.28
4256_8,685430.4679,4825577.155
4257_8,685313.5586,4825576.103
4258_8,685239.2878,4825575.518
4259_8,685071.998,4825577.268
425_4,680889.2375,4825606.205
4260_8,685111.1069,4825577.469
4261_8,685186.5634,4825559.9
4262_8,685349.1837,4825552.414
4263_8,685311.2604,4825550.457
4264_8,685253.0008,4825550.607
4265_8,685056.6726,4825524.708
4266_8,685135.5154,4825516.929
4267_8,685185.6551,4825523.013
4268_8,685216.3973,4825516.64
4269_8,685090.8255,4825518.517
426_4,680991.8181,4825590.267
4270_8,685069.7607,4825517.786
4271_8,685429.3919,4826320.969
4272_8,685142.6599,4826343.363
4273_8,685393.0262,4826320.365
4274_8,685379.9563,4826326.001
4275_8,685101.457,4826335.648
4276_8,685144.8728,4826324.227
4277_8,685301.8115,4826315.906
4278_8,685302.1895,4826289.687
4279_8,685256.506,4826236.018
427_4,681089.6713,4825597.137
4280_8,685042.8834,4826257.159
4281_8,685298.1143,4826270.841
4282_8,685146.8326,4826253.501
4283_8,685278.6437,4826238.901
4284_8,685103.2858,4826250.816
4285_8,685147.0643,4826238.895
4286_8,684877.5291,4825436.434
4287_8,685093.1237,4825557.702
4288_8,685113.5575,4825560.062
4289_8,685133.208,4825558.489
428_4,681182.474,4825595.574
4290_8,685152.0691,4825558.489
4291_8,685116.4135,4825667.071
4292_8,685265.2416,4825621.363
4293_8,685284.0112,4825622.25
4294_8,685444.4338,4825663.803
4295_8,685045.1816,4825718.031
4296_8,685101.7709,4825721.176
4297_8,684964.0955,4826210.207
4298_8,684943.3173,4826210.21
4299_8,685056.38,4826214.694
429_4,680884.6228,4825588.405
42_18,685772.2164,4824690.859
4300_8,685505.3086,4826185.052
4301_8,685450.1702,4826183.683
4302_8,685348.8331,4826179.273
4303_8,685282.0361,4826174.518
4304_8,685253.205,4826179.154
4305_8,685082.282,4826170.059
4306_8,685069.3584,4826169.355
4307_8,685054.6518,4826168.895
4308_8,685041.9264,4826168.654
4309_8,685250.8946,4826164.246
430_4,681085.0902,4825556.105
4310_8,684964.2174,4826157.852
4311_8,685202.474,4826154.785
4312_8,685405.9772,4826153.7
4313_8,685509.7709,4826159.437
4314_8,685416.1819,4826413.095
4315_8,685393.7211,4826412.433
4316_8,685434.9881,4826415.686
4317_8,685454.9007,4826415.85
4318_8,684905.6927,4826156.986
4319_8,684861.0577,4826149.421
431_4,680977.7851,4825551.299
4320_8,685306.0026,4826147.946
4321_8,685452.3008,4826144.94
4322_8,684905.8451,4826142.477
4323_8,685203.9401,4826139.579
4324_8,685306.4537,4826118.471
4325_8,685405.2395,4826130.554
4326_8,685449.7343,4826131.807
4327_8,685204.9764,4826116.609
4328_8,685510.6122,4826119.819
4329_8,685453.2121,4826121.071
432_4,681033.9599,4825551.475
4330_8,685403.6241,4826118.17
4331_8,685346.6904,4826115.57
4332_8,685407.3823,4826078.652
4333_8,685389.3777,4826076.18
4334_8,685109.9152,4826078.54
4335_8,684873.1826,4826043.235
4336_8,685353.3076,4826068.545
4337_8,685408.6899,4826057.703
4338_8,685508.0671,4826045.914
4339_8,685351.8141,4826041.415
433_4,680833.4956,4825546.848
4340_8,685113.1796,4826014.486
4341_8,685090.0086,4826026.278
4342_8,685023.9157,4826007.862
4343_8,685369.1176,4826016.702
4344_8,685302.5095,4826020.576
4345_8,685252.9825,4826011.669
4346_8,685412.7254,4826015.373
4347_8,685509.1552,4825984.634
4348_8,685407.2726,4825977.023
4349_8,685045.6815,4825969.774
434_4,680690.8794,4825530.627
4350_8,685020.8494,4825966.544
4351_8,684994.1062,4825962.664
4352_8,684883.0887,4825927.13
4353_8,685308.1301,4825978.291
4354_8,685459.0521,4825973.838
4355_8,685464.6056,4825957.11
4356_8,685354.6091,4825953.733
4357_8,685453.7851,4825944.11
4358_8,685062.8265,4825917.27
4359_8,685315.0582,4825939.849
435_4,680666.9952,4825536.656
4360_8,685011.9065,4825915.675
4361_8,684980.9327,4825913.722
4362_8,685509.4509,4825932.671
4363_8,685472.0274,4825918.373
4364_8,685317.4173,4825920.287
4365_8,685259.9929,4825927.057
4366_8,685506.1255,4825918.949
4367_8,685512.1148,4825887.664
4368_8,685358.0259,4825853.368
4369_8,685214.1478,4825870.568
436_4,680653.206,4825538.853
4370_8,685194.7046,4825872.278
4371_8,685176.1057,4825871.659
4372_8,685076.8321,4825867.392
4373_8,685062.1163,4825868.471
4374_8,685046.3703,4825868.459
4375_8,684991.7714,4825867.008
4376_8,684973.2883,4825866.484
4377_8,684875.5662,4825814.277
4378_8,685313.4854,4825868.468
4379_8,685511.746,4825856.456
437_4,680628.5019,4825536.619
4380_8,685415.048,4825855.383
4381_8,685461.1522,4825847.272
4382_8,685558.2373,4825844.693
4383_8,685210.0269,4825817.094
4384_8,685259.0145,4825839.896
4385_8,685165.7699,4825833.3
4386_8,684952.2083,4825819.115
4387_8,685411.8385,4825823.732
4388_8,685383.9888,4825832.553
4389_8,685266.1163,4825823.714
438_4,680584.3516,4825534.666
4390_8,685511.9563,4825820.636
4391_8,685016.8839,4825810.653
4392_8,685003.6403,4825810.76
4393_8,684991.8629,4825810.946
4394_8,685165.7607,4825750.69
4395_8,685081.5626,4825718.165
4396_8,685222.7097,4825715.586
4397_8,685004.5761,4825716.427
4398_8,685162.4018,4825713.577
4399_8,685451.7186,4825708.033
439_4,680934.5004,4825531.008
43_18,685892.2713,4824698.031
4400_8,685394.663,4825705.96
4401_8,685337.3391,4825703.181
4402_8,685318.0239,4825704.162
4403_8,685298.2698,4825703.607
4404_8,685375.3538,4825704.726
4405_8,685173.838,4825707.225
4406_8,685260.6543,4825702.214
4407_8,685280.1981,4825700.605
4408_8,685542.6162,4825690.94
4409_8,685532.8992,4825679.33
440_4,680989.7333,4825529.1
4410_8,685137.7892,4825665.093
4411_8,685483.7958,4825659.619
4412_8,685465.0353,4825656.884
4413_8,685205.0739,4825650.633
4414_8,685493.589,4825650.535
4415_8,685421.7475,4825642.876
4416_8,685302.5705,4825642.614
4417_8,685402.1458,4825641.535
4418_8,685382.8946,4825640.035
4419_8,685473.7404,4825629.215
441_4,681035.3223,4825524.848
4420_8,685377.3259,4825628.069
4421_8,685320.0782,4825625.767
4422_8,684982.3683,4825632.095
4423_8,684991.6556,4825614.987
4424_8,685541.6043,4825613.38
4425_8,685506.5095,4825769.807
4426_8,685065.0028,4825766.747
4427_8,684999.9645,4825762.772
4428_8,684971.4717,4825764.366
4429_8,684957.4234,4825764.342
442_4,680834.7666,4825521.425
4430_8,684870.4333,4825745.307
4431_8,684909.6612,4825746.09
4432_8,685532.3505,4825599.201
4433_8,685097.6104,4825589.426
4434_8,685509.2406,4825584.016
4435_8,685371.3122,4825578.66
4436_8,685447.8872,4825579.404
4437_8,685390.3226,4825577.542
4438_8,685256.0732,4825574.527
4439_8,685274.6812,4825573.762
443_4,680934.7564,4825512.689
4440_8,685172.9571,4825574.39
4441_8,685204.8606,4825564.932
4442_8,685027.3813,4825562.024
4443_8,685072.5558,4825555.782
4444_8,685368.4836,4825557.577
4445_8,685396.5588,4825551.174
4446_8,685272.8098,4825550.064
4447_8,685235.8984,4825554.804
4448_8,685292.6218,4825547.732
4449_8,685043.4199,4825539.841
444_4,681138.5553,4825520.401
4450_8,685205.013,4825522.739
4451_8,685165.9497,4825522.544
4452_8,685111.5001,4825517.371
4453_8,685237.9711,4825511.687
4454_8,685266.3206,4825507.849
4455_8,684989.3818,4825654.373
4456_8,685014.5309,4825600.143
4457_8,685067.9472,4825637.408
4458_8,685057.7577,4825668.519
4459_8,685077.5972,4825669.25
445_4,680976.06,4825496.517
4460_8,685098.6254,4825670.091
4461_8,685303.7531,4825624.506
4462_8,685312.3973,4825659.872
4463_8,685329.6886,4825657.515
4464_8,685351.6952,4825663.017
4465_8,685367.4138,4825659.088
4466_8,685203.1537,4825715.674
4467_8,685475.0846,4825709.386
4468_8,685080.0996,4825323.948
4469_8,685258.6122,4825314.347
446_4,680791.5733,4825505.624
4470_8,684967.363,4825321.119
4471_8,685186.0788,4825315.182
4472_8,685148.506,4825312.573
4473_8,684969.0272,4825308.802
4474_8,684872.7559,4825307.4
4475_8,685302.1377,4825301.173
4476_8,685261.1847,4825301.197
4477_8,685077.5728,4825297.771
4478_8,685354.478,4825275.28
4479_8,685187.2218,4825286.646
447_4,680553.6734,4825477.122
4480_8,684888.697,4825253.987
4481_8,685079.3071,4825285.058
4482_8,684967.7196,4825279.477
4483_8,685187.6485,4825273.939
4484_8,685149.3381,4825272.686
4485_8,685300.51,4825269.946
4486_8,684925.2853,4825267.989
4487_8,685261.203,4825262.908
4488_8,685186.0757,4825258.464
4489_8,685298.4984,4825256.541
448_4,680691.9096,4825485.142
4490_8,685085.0983,4825257.782
4491_8,685406.3521,4825249.357
4492_8,685083.2085,4825237.723
4493_8,684923.0175,4825226.494
4494_8,684970.92,4825241.761
4495_8,685411.6525,4825233.91
4496_8,685259.9289,4825234.955
4497_8,685363.1679,4825230.316
4498_8,685150.6213,4825234.022
4499_8,685033.8278,4825230.731
449_4,680669.1715,4825481.112
44_18,685738.4079,4824688.368
4500_8,684975.3762,4825228.079
4501_8,685520.1219,4825200.711
4502_8,685411.1618,4825218.627
4503_8,685410.473,4825203.926
4504_8,685366.7615,4825208.505
4505_8,685255.8964,4825205.109
4506_8,685151.109,4825200.744
4507_8,685039.6952,4825196.279
4508_8,685370.3338,4825190.68
4509_8,685307.7155,4825189.686
450_4,681036.4684,4825504.317
4510_8,685190.346,4825187.022
4511_8,685519.171,4825187.69
4512_8,685151.7064,4825186.589
4513_8,685082.8397,4825184.852
4514_8,684972.7092,4825181.487
4515_8,685301.013,4825176.955
4516_8,685261.9558,4825177.11
4517_8,685145.9914,4825172.401
4518_8,685413.9142,4825166.585
4519_8,685370.855,4825166.393
451_4,680893.5108,4825497.321
4520_8,685260.9561,4825160.331
4521_8,685193.0831,4825160.376
4522_8,685079.9319,4825156.661
4523_8,685411.1557,4825153.07
4524_8,685363.3721,4825151.723
4525_8,685300.4704,4825149.303
4526_8,685261.6114,4825148.754
4527_8,684930.9576,4825148.191
4528_8,685478.1631,4825142.732
4529_8,685044.1087,4825141.72
452_4,680992.885,4825493.435
4530_8,684973.5535,4825139.473
4531_8,685261.4163,4825134.862
4532_8,685191.809,4825132.816
4533_8,684934.3348,4825116.324
4534_8,684920.759,4825117.924
4535_8,684907.936,4825116.537
4536_8,684973.715,4825127.921
4537_8,685364.4328,4825126.071
4538_8,685192.0224,4825120.893
4539_8,685083.4036,4825117.442
453_4,681092.2835,4825494.6
4540_8,685523.7399,4825101.248
4541_8,685370.8245,4825093.198
4542_8,685259.3254,4825089.965
4543_8,685195.1588,4825088.322
4544_8,685152.316,4825085.935
4545_8,685083.108,4825083.247
4546_8,685482.2566,4825083.506
4547_8,684973.4163,4825081.073
4548_8,685371.8151,4825079.348
4549_8,685523.5052,4825076.989
454_4,680586.7747,4825478.101
4550_8,685263.8578,4825078.742
4551_8,684908.0915,4825022.207
4552_8,685193.5342,4825072.192
4553_8,685082.727,4825072.009
4554_8,684978.3968,4825069.064
4555_8,685371.7633,4825066.141
4556_8,685304.3658,4825064.986
4557_8,685086.4486,4825053.925
4558_8,685044.2276,4825056.439
4559_8,685370.6264,4825053.44
455_4,681137.0282,4825458.569
4560_8,685526.1875,4825048.731
4561_8,685266.034,4825049.621
4562_8,685194.0432,4825048.127
4563_8,685043.9746,4825037.045
4564_8,685415.9441,4825041.809
4565_8,685363.0734,4825039.608
4566_8,685266.4821,4825036.192
4567_8,685195.7501,4825034.911
4568_8,685156.51,4825020.379
4569_8,685528.7783,4825015.493
456_4,681089.1776,4825450.544
4570_8,685266.8783,4825022.741
4571_8,685369.462,4825013.831
4572_8,685269.4265,4824998.552
4573_8,685045.6266,4825010.445
4574_8,684976.7021,4825006.211
4575_8,685157.589,4825007.083
4576_8,685485.2101,4825000.826
4577_8,685255.3813,4824985.308
4578_8,685241.0008,4824987.036
4579_8,685222.7188,4824987.89
457_4,680958.7564,4825445.112
4580_8,685526.9647,4824998.521
4581_8,685044.9164,4824994.205
4582_8,685481.4458,4824981.34
4583_8,685416.9835,4824986.988
4584_8,685374.0036,4824985.988
4585_8,685417.7455,4824972.824
4586_8,685332.9805,4824962.71
4587_8,685308.5537,4824970.809
4588_8,685093.776,4824935.796
4589_8,685064.9205,4824958.568
458_4,680888.1768,4825422.316
4590_8,685016.5487,4824964.704
4591_8,685002.8174,4824960.851
4592_8,684990.2596,4824957.632
4593_8,685148.8931,4824959.873
4594_8,684893.6774,4824943.883
4595_8,685375.3721,4824958.144
4596_8,685180.9947,4824951.399
4597_8,685230.9485,4824947.65
4598_8,685242.3937,4824945.062
4599_8,684936.7153,4824951.408
459_4,681189.3137,4825445.834
45_18,685689.0699,4824679.605
4600_8,685418.7026,4824947.293
4601_8,685269.076,4824935.705
4602_8,684938.4252,4824941.045
4603_8,684937.5565,4824929.021
4604_8,684938.1204,4824918.292
4605_18,685623.5042,4824950.61
4606_18,685627.2045,4824881.825
4607_18,685598.6873,4824879.71
4608_18,685638.8997,4824828.756
4609_18,685609.7882,4824734.893
460_4,680741.1776,4825437.666
4610_18,685596.0173,4824732.348
4611_18,685625.4092,4824729.111
4612_16,685300.3058,4824929.487
4613_16,685440.3068,4824929.88
4614_16,685313.9578,4824926.53
4615_16,685149.6825,4824919.121
4616_16,685114.0666,4824920.001
4617_16,685078.3622,4824890.774
4618_16,685067.298,4824890.457
4619_16,685057.3615,4824889.994
461_4,680686.8194,4825439.056
4620_16,685015.7988,4824889.896
4621_16,685002.2901,4824888.967
4622_16,684990.9058,4824888.912
4623_16,684893.1867,4824912.497
4624_16,684937.5169,4824911.245
4625_16,685407.1689,4824901.314
4626_16,685228.3089,4824878.573
4627_16,685236.2703,4824877.195
4628_16,685151.6424,4824909.132
4629_16,685251.6718,4824875.751
462_4,680791.2563,4825531.386
4630_16,685266.5309,4824871.477
4631_16,685421.1501,4824882.987
4632_16,684938.8032,4824894.993
4633_16,685353.3686,4824888.065
4634_16,685303.6282,4824863.4
4635_16,685419.8608,4824869.591
4636_16,684939.3579,4824882.569
4637_16,685398.6162,4824852.482
4638_16,685342.6426,4824849.715
4639_16,685408.9794,4824858.703
463_4,680759.0084,4825543.633
4640_16,685385.2233,4824843.25
4641_16,685112.9967,4824843.731
4642_16,685072.6716,4824844.99
4643_16,685052.6462,4824841.668
4644_16,685009.8339,4824842.061
4645_16,684934.9596,4824842.125
4646_16,685156.3668,4824838.272
4647_16,685182.6071,4824831.686
4648_16,685196.0427,4824834.27
4649_16,685208.4938,4824831.615
464_4,680746.0452,4825482.974
4650_16,685235.9137,4824782.561
4651_16,684979.4849,4824830.235
4652_16,685493.6652,4824725.28
4653_16,685425.0638,4824817.174
4654_16,684939.5469,4824822.176
4655_16,685285.9741,4824814.867
4656_16,685418.0991,4824810.502
4657_16,684940.6594,4824805.473
4658_16,685406.6294,4824796.31
4659_16,685469.2385,4824723.64
465_4,680549.6165,4825433.719
4660_16,685154.8215,4824794.286
4661_16,684905.1257,4824792.778
4662_16,685181.5951,4824782.488
4663_16,684921.3655,4824790.339
4664_16,685316.4511,4824778.769
4665_16,685391.1334,4824783.722
4666_16,685076.3383,4824778.016
4667_16,685061.647,4824779.729
4668_16,685010.282,4824773.426
4669_16,684982.1885,4824779.79
466_4,680533.7943,4825433.298
4670_16,684889.0018,4824779.674
4671_16,685374.3084,4824769.397
4672_16,685109.4458,4824770.661
4673_16,684940.3119,4824764.791
4674_16,685334.983,4824753.459
4675_16,684942.0676,4824751.041
4676_16,685387.5946,4824739.142
4677_16,685222.6243,4824723.131
4678_16,685206.4272,4824725.277
4679_16,685352.7041,4824724.984
467_4,680793.1796,4825432.664
4680_16,685113.3046,4824740.815
4681_16,684941.7079,4824736.417
4682_16,685412.9479,4824722.838
4683_16,684983.2492,4824717.897
4684_16,685237.5382,4824720.613
4685_16,685191.3701,4824720.817
4686_16,685038.6863,4824720.247
4687_16,685030.7341,4824719.589
4688_16,685019.9929,4824713.737
4689_16,685008.7671,4824713.624
468_4,680638.2891,4825424.273
4690_16,685312.6746,4824722.207
4691_16,684943.8141,4824712.408
4692_16,685488.2947,4824616.725
4693_16,685363.7988,4824684.817
4694_16,685319.8649,4824679.578
4695_16,685306.6213,4824677.667
4696_16,685268.6066,4824679.301
4697_16,685254.3876,4824678.84
4698_16,685244.1189,4824678.526
4699_16,685229.3239,4824678.456
469_4,680737.6053,4825421.027
46_18,685892.4846,4824686.122
4700_16,685215.5743,4824677.88
4701_16,685200.5751,4824673.025
4702_16,685104.6086,4824673.619
4703_16,685090.9139,4824673.165
4704_16,685045.9375,4824674.031
4705_16,685030.3683,4824671.937
4706_16,685001.7353,4824656.876
4707_16,684984.4288,4824665.767
4708_16,685159.811,4824659.394
4709_16,684983.9502,4824638.817
470_4,681192.5842,4825421.597
4710_16,685159.046,4824647.421
4711_16,684944.6523,4824637.759
4712_16,685384.9794,4824611.376
4713_16,685369.3127,4824609.62
4714_16,685310.8367,4824607.011
4715_16,685296.7884,4824606.34
4716_16,685241.2873,4824603.463
4717_16,685222.0056,4824610.76
4718_16,685206.854,4824608.602
4719_16,685182.3968,4824606.773
471_4,680791.1557,4825419.643
4720_16,685157.9274,4824631.694
4721_16,685101.0424,4824604.64
4722_16,685085.6957,4824602.622
4723_16,685037.8603,4824602.186
4724_16,685021.3889,4824602.683
4725_16,684923.8253,4824596.501
4726_16,684889.0658,4824615.448
4727_16,685161.6033,4824603.557
4728_16,684910.9444,4824595.797
4729_16,684900.2672,4824595.773
472_4,680992.7783,4825414.833
4730_16,684886.1611,4824595.386
4731_7,685491.9279,4826379.073
4732_7,685552.5527,4826283.302
4733_7,685548.3739,4826247.213
4734_7,685548.569,4826221.939
4735_7,685861.4773,4826177.38
4736_7,685752.5476,4826186.259
4737_7,685745.6165,4826164.984
4738_7,685607.1425,4826181.373
4739_7,685671.8791,4826183.943
473_4,680938.7554,4825396.082
4740_7,685652.2957,4826181.635
4741_7,685572.0325,4826181.882
4742_7,685549.0841,4826181.718
4743_7,685705.4407,4826166.484
4744_7,685610.2484,4826166.456
4745_7,685550.0076,4826162.771
4746_7,685603.8903,4826382.834
4747_7,685546.0818,4826381.737
4748_7,685604.1402,4826355.277
4749_7,685585.206,4826321.816
474_4,680534.8611,4825375.313
4750_7,685552.062,4826320.189
4751_7,685491.5225,4826420.337
4752_7,685544.7011,4826418.92
4753_7,685530.0158,4826417.402
4754_7,685607.045,4826420.763
4755_7,685647.9949,4826224.39
4756_7,685654.5695,4826255.36
4757_7,685654.7615,4826338.839
4758_7,685652.6431,4826325.099
4759_7,685652.8352,4826398.044
475_4,680794.6609,4825409.99
4760_7,685856.3109,4826131.867
4761_7,685703.1151,4826132.648
4762_7,685681.5169,4826151.713
4763_7,685656.4592,4826142.715
4764_7,685611.0592,4826141.661
4765_7,685913.0008,4826090.616
4766_7,685855.7531,4826086.864
4767_7,685756.7295,4826086.766
4768_7,685702.8804,4826084.66
4769_7,685756.0254,4826070.554
476_4,681192.9835,4825408.027
4770_7,685555.4361,4826064.997
4771_7,685814.7727,4826057.975
4772_7,685652.826,4826025.623
4773_7,685555.049,4826045.015
4774_7,685572.9469,4826023.496
4775_7,685695.4829,4826024.535
4776_7,685848.8128,4825906.199
4777_7,685589.2385,4825985.453
4778_7,685557.1217,4825965.812
4779_7,685557.271,4825898.564
477_4,681159.8212,4825393.464
4780_7,685503.3305,4826354.573
4781_7,685619.0907,4825985.853
4782_7,685966.9932,4825702.153
4783_7,685911.4646,4825676.038
4784_7,685875.3975,4825658.341
4785_7,685803.4798,4825622.36
4786_7,685767.3518,4825604.959
4787_7,685730.9342,4825588.862
4788_7,685505.0983,4826323.493
4789_7,685602.6772,4826284.079
478_4,681096.5568,4825396.731
4790_7,685608.1301,4826270.82
4791_7,685606.7767,4826255.242
4792_7,685604.3475,4826240.989
4793_7,685672.4887,4825466.744
4794_7,685669.9314,4825425.388
4795_7,685606.0909,4826223.905
4796_7,685771.2045,4826183.79
4797_7,685585.6083,4826182.257
4798_7,685651.6343,4826162.436
4799_7,685605.6642,4826370.267
479_4,680738.1357,4825388.946
47_18,685891.1466,4824673.692
4800_7,685546.8347,4826370.584
4801_7,685547.4046,4826352.738
4802_7,685605.5789,4826325.337
4803_7,685512.5476,4826416.951
4804_7,685575.7023,4826418.414
4805_7,685562.0046,4826418.734
4806_7,685593.7191,4826418.779
4807_7,685650.732,4826272.509
4808_7,685652.5974,4826293.025
4809_7,685650.2809,4826358.889
480_4,680591.4016,4825396.115
4810_7,685651.8629,4826381.261
4811_7,685924.3211,4826135.214
4812_7,685905.0028,4826140.74
4813_7,685875.4859,4826136.555
4814_7,685714.795,4826127.308
4815_7,685648.5405,4826128.929
4816_7,685551.1903,4826147.47
4817_7,685803.6444,4826134.684
4818_7,685565.6866,4826121.251
4819_7,685872.5964,4826078.64
481_4,680553.9355,4825378.342
4820_7,685807.2746,4826087.687
4821_7,685784.8748,4826087.016
4822_7,685655.6028,4826090.799
4823_7,685609.0353,4826086.458
4824_7,685552.7234,4826087.943
4825_7,685813.7486,4826072.02
4826_7,685610.7879,4826074.937
4827_7,685696.5862,4826061.91
4828_7,685613.4062,4826048.681
4829_7,685656.8677,4826061.754
482_4,680638.917,4825394.286
4830_7,685756.0589,4826054.384
4831_7,685858.9779,4826054.223
4832_7,685678.1611,4826024.41
4833_7,685663.9939,4826024.654
4834_7,685814.9556,4826041.174
4835_7,685758.6772,4826028.964
4836_7,685614.8326,4826024.312
4837_7,685556.3719,4826026.955
4838_7,685715.5144,4826023.947
4839_7,685811.2888,4826026.242
483_4,681044.1311,4825387.426
4840_7,685709.1623,4825973.597
4841_7,685765.4041,4825890.758
4842_7,685674.5979,4825874.689
4843_7,685606.4476,4825985.962
4844_7,685561.5382,4825985.539
4845_7,685599.0287,4825840.612
4846_7,685555.68,4825946.049
4847_7,685556.4267,4825918.452
4848_7,685559.0389,4825885.256
4849_7,685802.794,4825757.889
484_4,680642.7971,4825377.894
4850_7,685599.8852,4825764.022
4851_7,686023.5946,4825735.624
4852_7,685948.7386,4825693.061
4853_7,686002.6061,4825719.622
4854_7,685984.7813,4825710.792
4855_7,685893.652,4825667.223
4856_7,685929.7861,4825685.612
4857_7,685840.1047,4825641.474
4858_7,685858.0026,4825649.161
4859_7,685821.6825,4825631.132
485_4,680593.3828,4825378.339
4860_7,685785.5393,4825613.588
4861_7,685749.3137,4825596.564
4862_7,685710.1042,4825583.36
4863_7,685671.0501,4825531.383
4864_7,685671.7999,4825509.904
4865_7,685671.8151,4825489.049
4866_7,685673.4427,4825446.121
4867_7,685828.3485,4825779.966
4868_7,685751.0175,4825746.959
4869_7,685675.6129,4825361.301
486_4,681073.7851,4825313.783
4870_7,685675.7927,4825319.839
4871_7,685677.521,4825297.055
4872_7,685685.1288,4825194.124
4873_7,685711.0917,4825162.757
4874_5,684000.3983,4825990.242
4875_5,684005.711,4825910.451
4876_18,685590.6162,4824572.87
4877_18,685652.7285,4824553.963
4878_18,685653.2741,4824533.081
4879_16,685544.6492,4824571.252
487_4,680894.7574,4825346.238
4880_16,685496.253,4824570.41
4881_16,685446.9302,4824572.441
4882_16,685415.8588,4824564.025
4883_16,685338.8905,4824566.421
4884_16,685246.9291,4824563.043
4885_16,685212.7915,4824561.184
4886_16,685109.3239,4824557.06
4887_16,685091.0389,4824555.628
4888_16,685024.3881,4824555.734
4889_16,684985.2974,4824554.692
488_4,680938.7737,4825338.264
4890_16,685444.0528,4824545.414
4891_14,679720.6228,4821601.893
4892_23,679862.5167,4821415.355
4893_23,679966.6701,4821270.054
4894_23,680021.3391,4821084.674
4895_23,680000.762,4821423.137
4896_23,680080.5497,4821281.115
4897_23,679843.4178,4821447.557
4898_23,679969.5078,4821475.282
4899_23,679937.9274,4821325.479
489_4,680796.4958,4825336.198
48_18,686160.0904,4824659.05
4900_23,680126.0076,4821170.152
4901_23,680054.6447,4820994.347
4902_13,679709.647,4821386.683
4903_13,679676.7651,4821110.841
4904_13,679469.0008,4821070.998
4905_13,679949.3086,4820975.208
4906_13,679677.8867,4820964.76
4907_13,679817.269,4820959.697
4908_13,679699.936,4820838.115
4909_13,679837.2517,4820814.124
490_4,680647.2593,4825333.436
4910_13,679481.3787,4820774.494
4911_13,679704.1819,4820621.908
4912_13,679505.4458,4820680.521
4913_13,679502.9464,4820636.669
4914_13,680073.3869,4820480.523
4915_13,679899.62,4820492.41
4916_13,679604.5029,4820526.977
4917_13,679722.6741,4820531.62
4918_13,679842.1621,4820442.514
4919_13,679794.0493,4820433.19
491_4,680986.4598,4825336.661
4920_13,679521.332,4820440.006
4921_13,679979.1517,4820427.113
4922_13,679907.2339,4820456.355
4923_13,679895.6851,4820425.055
4924_13,679613.7292,4820441.316
4925_13,679743.4615,4820446.19
4926_13,679666.8164,4820443.304
4927_13,679581.905,4820751.954
4928_13,679590.3145,4821613.552
4929_13,679725.6734,4821525.632
492_4,681095.621,4825329.367
4930_13,679593.1674,4821447.235
4931_13,679457.3513,4821456.802
4932_13,679469.144,4821352.512
4933_13,679776.191,4821279.768
4934_13,679601.1014,4821313.159
4935_13,679584.5598,4820953.378
4936_13,679568.4877,4820919.841
4937_13,679474.981,4820863.063
4938_13,679579.5946,4820690.838
4939_13,679811.5296,4820612.584
493_4,680742.2474,4825321.372
4940_13,679512.1423,4820567.607
4941_13,679608.5476,4820568.016
4942_13,679627.0704,4820482.824
4943_13,680015.5296,4820467.176
4944_13,679939.0033,4820433.27
4945_13,679652.0122,4820333.06
4946_13,679935.7145,4820345.347
4947_13,680109.3838,4820309.423
4948_13,679937.7262,4820293.07
4949_13,679559.9716,4820234.969
494_4,680638.7828,4825317.376
4950_13,679771.366,4819951.88
4951_13,680115.6932,4819825.485
