facility_id,x,y,activity_type,capacity,day,start_time,end_time
4806_7,685593.7191000003,4826418.7793000005,home,2.0,wkday,00:00:00,30:00:00
4807_7,685650.7319999998,4826272.5085,home,2.0,wkday,00:00:00,30:00:00
4808_7,685652.5974000003,4826293.024700001,home,2.0,wkday,00:00:00,30:00:00
4809_7,685650.2808999997,4826358.889,home,2.0,wkday,00:00:00,30:00:00
480_4,680591.4016000004,4825396.1153,home,2.0,wkday,00:00:00,30:00:00
4810_7,685651.8629000001,4826381.261399999,home,2.0,wkday,00:00:00,30:00:00
4811_7,685924.3211000003,4826135.2140999995,home,2.0,wkday,00:00:00,30:00:00
4812_7,685905.0027999999,4826140.7402,home,4.0,wkday,00:00:00,30:00:00
4813_7,685875.4858999997,4826136.555299999,home,2.0,wkday,00:00:00,30:00:00
4814_7,685714.7949999999,4826127.307600001,home,2.0,wkday,00:00:00,30:00:00
4815_7,685648.5405000001,4826128.929099999,home,2.0,wkday,00:00:00,30:00:00
4816_7,685551.1902999999,4826147.4702,home,2.0,wkday,00:00:00,30:00:00
4817_7,685803.6443999996,4826134.683800001,home,2.0,wkday,00:00:00,30:00:00
4818_7,685565.6865999997,4826121.2512,home,2.0,wkday,00:00:00,30:00:00
4819_7,685872.5964000002,4826078.6401,home,2.0,wkday,00:00:00,30:00:00
481_4,680553.9354999997,4825378.3423999995,home,2.0,wkday,00:00:00,30:00:00
4820_7,685807.2746000001,4826087.6866,home,2.0,wkday,00:00:00,30:00:00
4821_7,685784.8748000003,4826087.016000001,home,2.0,wkday,00:00:00,30:00:00
4822_7,685655.6028000005,4826090.798599999,home,2.0,wkday,00:00:00,30:00:00
4823_7,685609.0352999996,4826086.4582,home,2.0,wkday,00:00:00,30:00:00
4824_7,685552.7233999996,4826087.942600001,home,2.0,wkday,00:00:00,30:00:00
4825_7,685813.7485999996,4826072.0198,home,2.0,wkday,00:00:00,30:00:00
4826_7,685610.7878999999,4826074.936799999,home,2.0,wkday,00:00:00,30:00:00
4827_7,685696.5861999998,4826061.909600001,home,2.0,wkday,00:00:00,30:00:00
4828_7,685613.4062000001,4826048.6811999995,home,2.0,wkday,00:00:00,30:00:00
4829_7,685656.8677000003,4826061.7541000005,home,2.0,wkday,00:00:00,30:00:00
482_4,680638.9170000004,4825394.286499999,home,2.0,wkday,00:00:00,30:00:00
4830_7,685756.0588999996,4826054.384099999,home,2.0,wkday,00:00:00,30:00:00
4831_7,685858.9779000003,4826054.2225,home,2.0,wkday,00:00:00,30:00:00
4832_7,685678.1611000001,4826024.41,home,2.0,wkday,00:00:00,30:00:00
4833_7,685663.9939000001,4826024.6537999995,home,2.0,wkday,00:00:00,30:00:00
4834_7,685814.9556,4826041.174000001,home,2.0,wkday,00:00:00,30:00:00
4835_7,685758.6771999998,4826028.9637,home,2.0,wkday,00:00:00,30:00:00
4836_7,685614.8326000003,4826024.3124,home,2.0,wkday,00:00:00,30:00:00
4837_7,685556.3718999997,4826026.9551,home,2.0,wkday,00:00:00,30:00:00
4838_7,685715.5143999998,4826023.946699999,home,2.0,wkday,00:00:00,30:00:00
4839_7,685811.2888000002,4826026.241800001,home,2.0,wkday,00:00:00,30:00:00
483_4,681044.1310999999,4825387.4255,home,2.0,wkday,00:00:00,30:00:00
4840_7,685709.1623,4825973.5967,work,N/A,wkday,08:00:00,18:00:00
4841_7,685765.4040999999,4825890.757999999,work,N/A,wkday,08:00:00,18:00:00
4842_7,685674.5979000004,4825874.6888999995,work,N/A,wkday,08:00:00,18:00:00
4843_7,685606.4475999996,4825985.962400001,home,2.0,wkday,00:00:00,30:00:00
4844_7,685561.5382000003,4825985.538699999,home,2.0,wkday,00:00:00,30:00:00
4845_7,685599.0286999997,4825840.612199999,home,48.0,wkday,00:00:00,30:00:00
4846_7,685555.6799999997,4825946.048800001,home,2.0,wkday,00:00:00,30:00:00
4847_7,685556.4266999997,4825918.452099999,home,2.0,wkday,00:00:00,30:00:00
4848_7,685559.0389,4825885.2563000005,home,2.0,wkday,00:00:00,30:00:00
4849_7,685802.7939999998,4825757.8893,work,N/A,wkday,08:00:00,18:00:00
484_4,680642.7971000001,4825377.894300001,home,2.0,wkday,00:00:00,30:00:00
4850_7,685599.8852000004,4825764.0219,secondary,N/A,wkday,08:00:00,20:00:00
4851_7,686023.5946000004,4825735.6236000005,home,2.0,wkday,00:00:00,30:00:00
4852_7,685948.7385999998,4825693.0612,home,2.0,wkday,00:00:00,30:00:00
4853_7,686002.6061000004,4825719.6216,home,2.0,wkday,00:00:00,30:00:00
4854_7,685984.7812999999,4825710.7915,home,2.0,wkday,00:00:00,30:00:00
4855_7,685893.6519999998,4825667.223300001,home,2.0,wkday,00:00:00,30:00:00
4856_7,685929.7861000001,4825685.6119,home,2.0,wkday,00:00:00,30:00:00
4857_7,685840.1047,4825641.4737,home,2.0,wkday,00:00:00,30:00:00
4858_7,685858.0026000002,4825649.160800001,home,2.0,wkday,00:00:00,30:00:00
4859_7,685821.6825000001,4825631.1318,home,2.0,wkday,00:00:00,30:00:00
485_4,680593.3827999998,4825378.339400001,home,2.0,wkday,00:00:00,30:00:00
4860_7,685785.5393000003,4825613.5875,home,2.0,wkday,00:00:00,30:00:00
4861_7,685749.3136999998,4825596.5644000005,home,2.0,wkday,00:00:00,30:00:00
4862_7,685710.1042,4825583.360400001,home,2.0,wkday,00:00:00,30:00:00
4863_7,685671.0500999996,4825531.3828,home,2.0,wkday,00:00:00,30:00:00
4864_7,685671.7999,4825509.9035,home,2.0,wkday,00:00:00,30:00:00
4865_7,685671.8151000002,4825489.049000001,home,2.0,wkday,00:00:00,30:00:00
4866_7,685673.4426999995,4825446.1208999995,home,2.0,wkday,00:00:00,30:00:00
4867_7,685828.3485000003,4825779.966,work,N/A,wkday,08:00:00,18:00:00
4868_7,685751.0175000001,4825746.959100001,work,N/A,wkday,08:00:00,18:00:00
4869_7,685675.6129000001,4825361.301000001,home,2.0,wkday,00:00:00,30:00:00
486_4,681073.7851,4825313.7826000005,secondary,N/A,wkday,08:00:00,20:00:00
4870_7,685675.7927000001,4825319.839,home,2.0,wkday,00:00:00,30:00:00
4871_7,685677.5209999997,4825297.0550999995,home,2.0,wkday,00:00:00,30:00:00
4872_7,685685.1288000001,4825194.124,home,2.0,wkday,00:00:00,30:00:00
4873_7,685711.0916999998,4825162.756899999,home,2.0,wkday,00:00:00,30:00:00
4874_5,684000.3982999995,4825990.241800001,work,N/A,wkday,08:00:00,18:00:00
4875_5,684005.7110000001,4825910.451099999,work,N/A,wkday,08:00:00,18:00:00
4876_18,685590.6162,4824572.870200001,home,2.0,wkday,00:00:00,30:00:00
4877_18,685652.7285000002,4824553.963400001,home,2.0,wkday,00:00:00,30:00:00
4878_18,685653.2741,4824533.081499999,home,2.0,wkday,00:00:00,30:00:00
4879_16,685544.6491999999,4824571.251700001,home,2.0,wkday,00:00:00,30:00:00
487_4,680894.7573999995,4825346.2378,home,2.0,wkday,00:00:00,30:00:00
4880_16,685496.2529999996,4824570.410499999,home,2.0,wkday,00:00:00,30:00:00
4881_16,685446.9302000003,4824572.4405000005,home,2.0,wkday,00:00:00,30:00:00
4882_16,685415.8587999996,4824564.024900001,home,2.0,wkday,00:00:00,30:00:00
4883_16,685338.8904999997,4824566.420600001,home,2.0,wkday,00:00:00,30:00:00
4884_16,685246.9291000003,4824563.043400001,home,2.0,wkday,00:00:00,30:00:00
4885_16,685212.7915000003,4824561.1842,home,2.0,wkday,00:00:00,30:00:00
4886_16,685109.3239000002,4824557.0602,home,2.0,wkday,00:00:00,30:00:00
4887_16,685091.0389,4824555.627599999,home,2.0,wkday,00:00:00,30:00:00
4888_16,685024.3881000001,4824555.734300001,home,2.0,wkday,00:00:00,30:00:00
4889_16,684985.2973999996,4824554.6919,home,2.0,wkday,00:00:00,30:00:00
488_4,680938.7736999998,4825338.2642,home,2.0,wkday,00:00:00,30:00:00
4890_16,685444.0527999997,4824545.413799999,home,2.0,wkday,00:00:00,30:00:00
4891_14,679720.6228,4821601.893300001,secondary,N/A,wkday,08:00:00,20:00:00
4892_23,679862.5166999996,4821415.3554,work,N/A,wkday,08:00:00,18:00:00
4893_23,679966.6700999998,4821270.0539,work,N/A,wkday,08:00:00,18:00:00
4894_23,680021.3391000004,4821084.6741,secondary,N/A,wkday,08:00:00,20:00:00
4895_23,680000.7620000001,4821423.1369,secondary,N/A,wkday,08:00:00,20:00:00
4896_23,680080.5497000003,4821281.1151,secondary,N/A,wkday,08:00:00,20:00:00
4897_23,679843.4177999999,4821447.557499999,secondary,N/A,wkday,08:00:00,20:00:00
4898_23,679969.5077999998,4821475.282199999,secondary,N/A,wkday,08:00:00,20:00:00
4899_23,679937.9274000004,4821325.478800001,secondary,N/A,wkday,08:00:00,20:00:00
489_4,680796.4957999997,4825336.1976,home,2.0,wkday,00:00:00,30:00:00
48_18,686160.0904000001,4824659.0495,home,2.0,wkday,00:00:00,30:00:00
4900_23,680126.0076000001,4821170.1524,secondary,N/A,wkday,08:00:00,20:00:00
4901_23,680054.6447000001,4820994.3465,secondary,N/A,wkday,08:00:00,20:00:00
4902_13,679709.6469999999,4821386.6828000005,secondary,N/A,wkday,08:00:00,20:00:00
4903_13,679676.7651000004,4821110.8412999995,secondary,N/A,wkday,08:00:00,20:00:00
4904_13,679469.0007999996,4821070.9977,secondary,N/A,wkday,08:00:00,20:00:00
4905_13,679949.3086000001,4820975.208000001,secondary,N/A,wkday,08:00:00,20:00:00
4906_13,679677.8866999997,4820964.759500001,secondary,N/A,wkday,08:00:00,20:00:00
4907_13,679817.2690000003,4820959.696699999,secondary,N/A,wkday,08:00:00,20:00:00
4908_13,679699.9359999998,4820838.114800001,secondary,N/A,wkday,08:00:00,20:00:00
4909_13,679837.2516999999,4820814.124,secondary,N/A,wkday,08:00:00,20:00:00
490_4,680647.2593,4825333.4361000005,home,2.0,wkday,00:00:00,30:00:00
4910_13,679481.3787000002,4820774.493799999,secondary,N/A,wkday,08:00:00,20:00:00
4911_13,679704.1819000002,4820621.9076000005,work,N/A,wkday,08:00:00,18:00:00
4912_13,679505.4457999999,4820680.5207,secondary,N/A,wkday,08:00:00,20:00:00
4913_13,679502.9463999998,4820636.6691,N/A,N/A,N/A,N/A,N/A
4914_13,680073.3869000003,4820480.522700001,secondary,N/A,wkday,08:00:00,20:00:00
4915_13,679899.6200000001,4820492.41,secondary,N/A,wkday,08:00:00,20:00:00
4916_13,679604.5028999997,4820526.977399999,secondary,N/A,wkday,08:00:00,20:00:00
4917_13,679722.6741000004,4820531.6195,secondary,N/A,wkday,08:00:00,20:00:00
4918_13,679842.1621000003,4820442.5141,secondary,N/A,wkday,08:00:00,20:00:00
4919_13,679794.0493000001,4820433.190300001,secondary,N/A,wkday,08:00:00,20:00:00
491_4,680986.4598000003,4825336.6609000005,secondary,N/A,wkday,08:00:00,20:00:00
4920_13,679521.3320000004,4820440.0056,secondary,N/A,wkday,08:00:00,20:00:00
4921_13,679979.1517000003,4820427.112500001,secondary,N/A,wkday,08:00:00,20:00:00
4922_13,679907.2339000003,4820456.3551,secondary,N/A,wkday,08:00:00,20:00:00
4923_13,679895.6851000004,4820425.0550999995,secondary,N/A,wkday,08:00:00,20:00:00
4924_13,679613.7292,4820441.316199999,secondary,N/A,wkday,08:00:00,20:00:00
4925_13,679743.4615000002,4820446.1899999995,secondary,N/A,wkday,08:00:00,20:00:00
4926_13,679666.8163999999,4820443.3035,secondary,N/A,wkday,08:00:00,20:00:00
4927_13,679581.9050000003,4820751.9538,work,N/A,wkday,08:00:00,18:00:00
4928_13,679590.3145000003,4821613.551999999,secondary,N/A,wkday,08:00:00,20:00:00
4929_13,679725.6733999997,4821525.632200001,secondary,N/A,wkday,08:00:00,20:00:00
492_4,681095.6210000003,4825329.367000001,home,2.0,wkday,00:00:00,30:00:00
4930_13,679593.1673999997,4821447.2345,secondary,N/A,wkday,08:00:00,20:00:00
4931_13,679457.3513000002,4821456.802100001,secondary,N/A,wkday,08:00:00,20:00:00
4932_13,679469.1440000003,4821352.511600001,secondary,N/A,wkday,08:00:00,20:00:00
4933_13,679776.1909999996,4821279.767899999,secondary,N/A,wkday,08:00:00,20:00:00
4934_13,679601.1014,4821313.1588,secondary,N/A,wkday,08:00:00,20:00:00
4935_13,679584.5597999999,4820953.3782,secondary,N/A,wkday,08:00:00,20:00:00
4936_13,679568.4877000004,4820919.841,work,N/A,wkday,08:00:00,18:00:00
4937_13,679474.9809999997,4820863.0627999995,N/A,N/A,N/A,N/A,N/A
4938_13,679579.5946000004,4820690.838199999,secondary,N/A,wkday,08:00:00,20:00:00
4939_13,679811.5296,4820612.583699999,secondary,N/A,wkday,08:00:00,20:00:00
493_4,680742.2473999998,4825321.372099999,home,2.0,wkday,00:00:00,30:00:00
4940_13,679512.1423000004,4820567.6073,secondary,N/A,wkday,08:00:00,20:00:00
4941_13,679608.5476000002,4820568.015799999,secondary,N/A,wkday,08:00:00,20:00:00
4942_13,679627.0703999996,4820482.823999999,secondary,N/A,wkday,08:00:00,20:00:00
4943_13,680015.5296,4820467.1755,secondary,N/A,wkday,08:00:00,20:00:00
4944_13,679939.0033,4820433.2695,secondary,N/A,wkday,08:00:00,20:00:00
4945_13,679652.0121999998,4820333.0602,secondary,N/A,wkday,08:00:00,20:00:00
4946_13,679935.7144999998,4820345.3467,secondary,N/A,wkday,08:00:00,20:00:00
4947_13,680109.3838,4820309.422900001,secondary,N/A,wkday,08:00:00,20:00:00
4948_13,679937.7262000004,4820293.0704,secondary,N/A,wkday,08:00:00,20:00:00
4949_13,679559.9715999998,4820234.9693,secondary,N/A,wkday,08:00:00,20:00:00
494_4,680638.7828000002,4825317.3762,home,2.0,wkday,00:00:00,30:00:00
4950_13,679771.3660000004,4819951.8796,secondary,N/A,wkday,08:00:00,20:00:00
4951_13,680115.6931999996,4819825.4849,secondary,N/A,wkday,08:00:00,20:00:00
4952_13,679359.1536999997,4819722.2184999995,secondary,N/A,wkday,08:00:00,20:00:00
4953_13,679516.7325999998,4819533.1171,home,72.0,wkday,00:00:00,30:00:00
4954_13,679869.9080999997,4819523.406199999,work,N/A,wkday,08:00:00,18:00:00
4955_13,679615.9024999999,4819466.2347,home,72.0,wkday,00:00:00,30:00:00
4956_13,679601.3787000002,4819425.092700001,home,72.0,wkday,00:00:00,30:00:00
4957_13,680121.0576999998,4819417.1679,work,N/A,wkday,08:00:00,18:00:00
4958_13,679983.4219000004,4819380.5644000005,work,N/A,wkday,08:00:00,18:00:00
4959_13,679469.2751000002,4819373.5814,home,60.0,wkday,00:00:00,30:00:00
495_4,680895.5499,4825313.511299999,home,2.0,wkday,00:00:00,30:00:00
4960_13,679424.4877000004,4819316.196599999,home,60.0,wkday,00:00:00,30:00:00
4961_13,679716.0965,4819331.4397,home,60.0,wkday,00:00:00,30:00:00
4962_13,680105.8876999998,4819354.3302,work,N/A,wkday,08:00:00,18:00:00
4963_13,679680.6238000002,4819316.346000001,home,60.0,wkday,00:00:00,30:00:00
4964_13,680011.2227999996,4819296.024900001,work,N/A,wkday,08:00:00,18:00:00
4965_13,679488.4471000005,4819257.9827,home,60.0,wkday,00:00:00,30:00:00
4966_13,679298.6934000002,4819273.009400001,home,24.0,wkday,00:00:00,30:00:00
4967_13,680013.2770999996,4819752.235200001,secondary,N/A,wkday,08:00:00,20:00:00
4968_13,680116.3668,4820363.1654,secondary,N/A,wkday,08:00:00,20:00:00
4969_13,680039.5113000004,4820342.5791,secondary,N/A,wkday,08:00:00,20:00:00
496_4,680595.7602000004,4825305.659700001,home,2.0,wkday,00:00:00,30:00:00
4970_13,679779.0225999998,4820297.6851,secondary,N/A,wkday,08:00:00,20:00:00
4971_13,680049.2527000001,4820240.9068,secondary,N/A,wkday,08:00:00,20:00:00
4972_13,679950.6589000002,4820225.3101,secondary,N/A,wkday,08:00:00,20:00:00
4973_13,679640.2133999998,4820271.347200001,secondary,N/A,wkday,08:00:00,20:00:00
4974_13,679945.1541999998,4819659.447799999,secondary,N/A,wkday,08:00:00,20:00:00
4975_13,679738.2555,4819662.035599999,secondary,N/A,wkday,08:00:00,20:00:00
4976_13,679417.0687999995,4819624.554199999,secondary,N/A,wkday,08:00:00,20:00:00
4977_13,680122.0604999997,4819538.9266,work,N/A,wkday,08:00:00,18:00:00
4978_13,680076.3008000003,4819536.832599999,secondary,N/A,wkday,08:00:00,20:00:00
4979_13,679768.3150000004,4819546.729499999,work,N/A,wkday,08:00:00,18:00:00
497_4,680797.142,4825301.715500001,home,2.0,wkday,00:00:00,30:00:00
4980_13,679672.5070000002,4819533.619999999,home,72.0,wkday,00:00:00,30:00:00
4981_13,679730.9007000001,4819480.981000001,home,72.0,wkday,00:00:00,30:00:00
4982_13,679498.4841,4819464.177300001,home,72.0,wkday,00:00:00,30:00:00
4983_13,680136.3799999999,4819461.9553,work,N/A,wkday,08:00:00,18:00:00
4984_13,679782.9972000001,4819420.456700001,work,N/A,wkday,08:00:00,18:00:00
4985_13,680052.4989,4819382.905300001,work,N/A,wkday,08:00:00,18:00:00
4986_13,680155.1343999999,4819408.5847,work,N/A,wkday,08:00:00,18:00:00
4987_13,679887.0225999998,4819348.0452,work,N/A,wkday,08:00:00,18:00:00
4988_13,679614.1194000002,4819305.205499999,home,60.0,wkday,00:00:00,30:00:00
4989_13,679825.8156000003,4819282.226600001,home,60.0,wkday,00:00:00,30:00:00
498_4,680541.8866999997,4825305.437100001,home,2.0,wkday,00:00:00,30:00:00
4990_13,679164.1270000003,4819311.420399999,home,40.0,wkday,00:00:00,30:00:00
4991_13,679216.7752,4819304.2027,home,40.0,wkday,00:00:00,30:00:00
4992_13,679354.3287000004,4819297.774499999,home,48.0,wkday,00:00:00,30:00:00
4993_13,679280.9661999997,4819304.0107,home,24.0,wkday,00:00:00,30:00:00
4994_13,679921.7242,4819260.832599999,work,N/A,wkday,08:00:00,18:00:00
4995_13,679538.5440999996,4819275.7191,home,60.0,wkday,00:00:00,30:00:00
4996_18,685933.6509999996,4824505.259299999,home,2.0,wkday,00:00:00,30:00:00
4997_18,686055.0439999998,4824534.8616,home,2.0,wkday,00:00:00,30:00:00
4998_18,685853.6835000003,4824530.588300001,home,2.0,wkday,00:00:00,30:00:00
4999_18,685796.8137999997,4824530.170700001,home,2.0,wkday,00:00:00,30:00:00
499_4,680696.8991999999,4825295.223300001,home,2.0,wkday,00:00:00,30:00:00
49_18,685958.7361000003,4824661.564099999,home,2.0,wkday,00:00:00,30:00:00
4_18,685889.2780999998,4825022.4725,home,2.0,wkday,00:00:00,30:00:00
5000_18,685695.0652999999,4824526.010199999,home,2.0,wkday,00:00:00,30:00:00
5001_18,685811.3832999999,4824516.7808,home,2.0,wkday,00:00:00,30:00:00
5002_18,685702.4139999999,4824512.5898,home,2.0,wkday,00:00:00,30:00:00
5003_18,685951.5581,4824505.119100001,home,2.0,wkday,00:00:00,30:00:00
5004_18,685996.6136999996,4824499.349300001,home,2.0,wkday,00:00:00,30:00:00
5005_18,686230.2799000004,4824485.6028,home,2.0,wkday,00:00:00,30:00:00
5006_18,686057.2538000001,4824488.477,home,2.0,wkday,00:00:00,30:00:00
5007_18,686183.8404999999,4824485.160800001,home,2.0,wkday,00:00:00,30:00:00
5008_18,685880.4907,4824479.2446,home,2.0,wkday,00:00:00,30:00:00
5009_18,685849.2944,4824477.7237,home,2.0,wkday,00:00:00,30:00:00
500_4,680758.0756999999,4825281.882200001,home,2.0,wkday,00:00:00,30:00:00
5010_18,685835.1638000002,4824476.995200001,home,2.0,wkday,00:00:00,30:00:00
5011_18,685699.5549999997,4824478.1534,home,2.0,wkday,00:00:00,30:00:00
5012_18,685913.2293999996,4824471.3259,home,2.0,wkday,00:00:00,30:00:00
5013_18,685983.4341000002,4824471.859300001,home,2.0,wkday,00:00:00,30:00:00
5014_18,685754.2758999998,4824467.08,home,2.0,wkday,00:00:00,30:00:00
5015_18,685699.6311999997,4824466.5436,home,2.0,wkday,00:00:00,30:00:00
5016_18,686101.9161999999,4824455.775,home,2.0,wkday,00:00:00,30:00:00
5017_18,685977.7038000003,4824457.783600001,home,2.0,wkday,00:00:00,30:00:00
5018_18,685799.3405999998,4824456.1011,home,2.0,wkday,00:00:00,30:00:00
5019_18,686058.2473999998,4824458.323100001,home,2.0,wkday,00:00:00,30:00:00
501_4,680594.7573999995,4825279.9497,home,2.0,wkday,00:00:00,30:00:00
5020_18,685923.8729999997,4824446.6828000005,home,2.0,wkday,00:00:00,30:00:00
5021_18,685700.4266999997,4824453.2969,home,2.0,wkday,00:00:00,30:00:00
5022_18,686202.9149000002,4824432.2687,home,2.0,wkday,00:00:00,30:00:00
5023_18,686170.0939999996,4824429.482899999,home,2.0,wkday,00:00:00,30:00:00
5024_18,686123.1486,4824429.8364,home,2.0,wkday,00:00:00,30:00:00
5025_18,685969.7120000003,4824443.113600001,home,2.0,wkday,00:00:00,30:00:00
5026_18,685865.8481000001,4824420.832599999,home,2.0,wkday,00:00:00,30:00:00
5027_18,686008.9916000003,4824425.493000001,home,2.0,wkday,00:00:00,30:00:00
5028_18,685798.9078000002,4824441.175000001,home,2.0,wkday,00:00:00,30:00:00
5029_18,685820.8137999997,4824420.8509,home,2.0,wkday,00:00:00,30:00:00
502_4,680649.8502000002,4825275.075999999,home,4.0,wkday,00:00:00,30:00:00
5030_18,686058.6924,4824426.6238,home,2.0,wkday,00:00:00,30:00:00
5031_18,685704.2581000002,4824435.3869,home,2.0,wkday,00:00:00,30:00:00
5032_18,685989.5544999996,4824424.033,home,2.0,wkday,00:00:00,30:00:00
5033_18,686104.4521000003,4824431.851199999,home,2.0,wkday,00:00:00,30:00:00
5034_18,685966.9291000003,4824424.8621,home,2.0,wkday,00:00:00,30:00:00
5035_18,685748.1067000004,4824418.506999999,home,2.0,wkday,00:00:00,30:00:00
5036_18,685702.3805,4824415.489499999,home,2.0,wkday,00:00:00,30:00:00
5037_18,686209.6632000003,4824384.969799999,home,2.0,wkday,00:00:00,30:00:00
5038_18,686155.3476999998,4824383.308599999,home,2.0,wkday,00:00:00,30:00:00
5039_18,686125.0262000002,4824383.942600001,home,2.0,wkday,00:00:00,30:00:00
503_4,680875.3508000001,4825703.6744,work,N/A,wkday,08:00:00,18:00:00
5040_18,686104.1595000001,4824382.4582,home,2.0,wkday,00:00:00,30:00:00
5041_18,686022.6222999999,4824381.400599999,home,2.0,wkday,00:00:00,30:00:00
5042_18,686007.0164999999,4824382.1839000005,home,2.0,wkday,00:00:00,30:00:00
5043_18,685937.8512000004,4824375.0272,home,2.0,wkday,00:00:00,30:00:00
5044_18,685887.9369999999,4824376.4384,home,2.0,wkday,00:00:00,30:00:00
5045_18,685825.8734999998,4824377.496099999,home,2.0,wkday,00:00:00,30:00:00
5046_18,685701.5818999996,4824379.6327,home,2.0,wkday,00:00:00,30:00:00
5047_18,686103.0897000004,4824363.2345,home,2.0,wkday,00:00:00,30:00:00
5048_18,686061.0241,4824362.3719,home,2.0,wkday,00:00:00,30:00:00
5049_18,685879.8170999996,4824354.6086,home,2.0,wkday,00:00:00,30:00:00
504_4,680839.9146999996,4825686.5537,secondary,N/A,wkday,08:00:00,20:00:00
5050_18,685804.0680999998,4824357.7541000005,home,2.0,wkday,00:00:00,30:00:00
5051_18,686203.9085999997,4824329.3193,home,2.0,wkday,00:00:00,30:00:00
5052_18,686217.9812000003,4824330.0996,home,2.0,wkday,00:00:00,30:00:00
5053_18,686173.3553999998,4824327.9416000005,home,2.0,wkday,00:00:00,30:00:00
5054_18,686142.8113000002,4824327.112500001,home,2.0,wkday,00:00:00,30:00:00
5055_18,685871.5936000003,4824339.4692,home,2.0,wkday,00:00:00,30:00:00
5056_18,685978.3897000002,4824323.1318,home,2.0,wkday,00:00:00,30:00:00
5057_18,685963.3415999999,4824323.65,home,2.0,wkday,00:00:00,30:00:00
5058_18,685948.2631999999,4824324.3236,home,2.0,wkday,00:00:00,30:00:00
5059_18,685824.8097999999,4824320.153899999,home,2.0,wkday,00:00:00,30:00:00
505_4,681137.9944000002,4825844.1357,work,N/A,wkday,08:00:00,18:00:00
5060_18,685759.3295,4824340.554199999,home,2.0,wkday,00:00:00,30:00:00
5061_18,685860.5597999999,4824321.3762,home,2.0,wkday,00:00:00,30:00:00
5062_18,685758.5369999995,4824327.1796,home,2.0,wkday,00:00:00,30:00:00
5063_18,685759.4360999996,4824313.811000001,home,2.0,wkday,00:00:00,30:00:00
5064_18,686106.8142999997,4824284.8397,home,2.0,wkday,00:00:00,30:00:00
5065_18,686062.4506000001,4824283.4102,home,2.0,wkday,00:00:00,30:00:00
5066_18,686005.8948999997,4824281.6302000005,home,2.0,wkday,00:00:00,30:00:00
5067_18,686208.5506999996,4824270.380000001,home,2.0,wkday,00:00:00,30:00:00
5068_18,686062.4598000003,4824266.3444,home,2.0,wkday,00:00:00,30:00:00
5069_18,686005.4437999995,4824265.5337000005,home,2.0,wkday,00:00:00,30:00:00
506_4,680486.4495999999,4825372.3683,home,2.0,wkday,00:00:00,30:00:00
5070_18,685962.0158000002,4824265.0887,home,2.0,wkday,00:00:00,30:00:00
5071_18,686208.4653000003,4824252.9332,home,2.0,wkday,00:00:00,30:00:00
5072_18,686162.727,4824252.9789,home,2.0,wkday,00:00:00,30:00:00
5073_18,686006.8000999996,4824246.946900001,home,2.0,wkday,00:00:00,30:00:00
5074_18,685963.4177999999,4824246.0965,home,2.0,wkday,00:00:00,30:00:00
5075_18,686164.6655000001,4824233.8375,home,2.0,wkday,00:00:00,30:00:00
5076_18,686064.4256999996,4824229.9756000005,home,2.0,wkday,00:00:00,30:00:00
5077_18,685963.2775999997,4824227.7414,home,2.0,wkday,00:00:00,30:00:00
5078_18,686211.1232000003,4824217.274599999,home,2.0,wkday,00:00:00,30:00:00
5079_18,686108.8382000001,4824213.8883,home,2.0,wkday,00:00:00,30:00:00
507_4,680941.4834000003,4825313.5997,home,2.0,wkday,00:00:00,30:00:00
5080_18,685963.5823999997,4824209.383300001,home,2.0,wkday,00:00:00,30:00:00
5081_18,686216.8382000001,4824194.9723000005,secondary,N/A,wkday,08:00:00,20:00:00
5082_18,686066.1996999998,4824193.673900001,home,2.0,wkday,00:00:00,30:00:00
5083_18,686007.5894999998,4824192.4394000005,home,2.0,wkday,00:00:00,30:00:00
5084_18,685964.2803999996,4824190.891000001,home,2.0,wkday,00:00:00,30:00:00
5085_18,686203.2989999996,4824148.6822999995,secondary,N/A,wkday,08:00:00,20:00:00
5086_18,686225.6377999997,4824151.8278,secondary,N/A,wkday,08:00:00,20:00:00
5087_18,686133.5393000003,4824160.4902,secondary,N/A,wkday,08:00:00,20:00:00
5088_18,686109.3716000002,4824156.2322,secondary,N/A,wkday,08:00:00,20:00:00
5089_18,686066.8458000002,4824175.081,home,2.0,wkday,00:00:00,30:00:00
508_4,680945.9609000003,4825306.881899999,home,2.0,wkday,00:00:00,30:00:00
5090_18,686008.8057000004,4824174.9866,home,2.0,wkday,00:00:00,30:00:00
5091_18,685908.3159999996,4824170.57,home,2.0,wkday,00:00:00,30:00:00
5092_18,686167.1923000002,4824168.954500001,work,N/A,wkday,08:00:00,18:00:00
5093_18,686054.2728000004,4824139.4407,secondary,N/A,wkday,08:00:00,20:00:00
5094_18,685920.9134,4824137.895400001,secondary,N/A,wkday,08:00:00,20:00:00
5095_18,686217.1886999998,4824057.6383,secondary,N/A,wkday,08:00:00,20:00:00
5096_18,686131.9177000001,4824059.3543,secondary,N/A,wkday,08:00:00,20:00:00
5097_18,686050.1305999998,4824057.2146000005,secondary,N/A,wkday,08:00:00,20:00:00
5098_18,685840.4337999998,4824068.3277,secondary,N/A,wkday,08:00:00,20:00:00
5099_18,685761.2313999999,4824051.3869,work,N/A,wkday,08:00:00,18:00:00
